id,height,peito_circ,cintura_circ,quadril_circ,coxa_circ,joelho_circ,panturrilha_circ,abdomen_circ,pescoco_circ,biceps_circ,split
syn_f000931-3-Pre,165.78,98.69,68.83,104.14,61.5,40.52,41.96,72.49,33.87,34.47,train
syn_f000937-2-Pos,177.27,107.6,80.99,107.51,62.18,39.51,38.82,85.12,37.38,30.85,train
syn_f000978-3-Pre,170.44,91.21,67.95,109.87,62.54,40.16,40.1,82.74,32.01,31.83,train
syn_f000985-3-Pre,179.24,131.62,107.53,129.51,79.37,51.2,48.26,110.29,44.25,46.45,train
syn_f000999-0-Pre,163.77,102.14,90.65,111.55,62.22,46.07,36.47,94.72,36.91,30.66,train
syn_m001010-0-Pre,195.31,112.13,102.83,117.45,71.04,47.32,42.73,110.31,43.18,33.98,train
syn_m001012-1-Pos,176.68,93.13,76.69,97.66,54.04,37.27,36.1,76.49,35.6,28.35,train
syn_m001013-1-Pre,183.77,87.91,64.6,99.06,58.88,38.76,37.41,65.47,36.82,29.38,train
syn_m001023-2-Pre,189.94,103.59,72.14,106.29,62.09,40.75,41.0,72.12,37.37,35.05,train
syn_m001029-0-Pre,176.65,107.51,98.51,103.5,58.9,41.04,36.81,103.06,43.13,31.75,train
syn_m001029-0-Pos,176.65,107.51,98.51,103.5,58.9,41.04,36.81,103.06,43.13,31.75,train
syn_m001032-0-Pos,173.74,90.09,79.31,96.42,55.7,40.29,37.35,79.66,37.64,27.32,train
syn_m001037-1-Pre,183.64,111.17,94.72,108.67,61.7,42.04,41.45,95.45,40.73,32.54,train
syn_m001046-1-Pre,182.77,91.41,71.07,101.46,59.93,42.34,39.79,72.38,36.98,31.46,train
syn_m001061-2-Pre,175.38,109.15,83.41,101.07,58.28,40.08,41.8,83.03,40.0,35.13,train
syn_m001082-0-Pre,174.28,117.46,106.2,112.08,65.48,44.6,42.52,110.73,44.02,36.75,train
syn_m001086-2-Pre,174.53,91.94,64.29,94.8,55.36,37.39,39.32,62.93,36.3,28.39,train
syn_m001101-3-Pre,180.94,113.58,86.95,106.57,61.27,40.96,42.32,87.57,43.09,39.47,train
syn_m001108-0-Pos,177.4,102.48,92.94,99.77,60.44,40.7,37.21,94.37,42.55,32.59,train
syn_m001118-2-Pre,182.99,110.8,90.22,105.22,63.8,40.64,40.12,90.87,40.54,34.11,train
syn_m001118-3-Pos,182.99,114.2,84.35,105.79,64.14,40.58,42.1,84.73,41.33,36.71,train
syn_m001130-2-Pre,175.28,104.38,80.07,104.65,62.9,43.18,43.1,80.44,40.29,35.07,train
syn_m001138-1-Pre,183.98,108.87,87.68,108.97,65.26,44.38,44.45,94.41,41.26,31.81,train
syn_m001143-2-Pos,178.45,111.16,85.97,106.87,63.05,42.78,40.78,85.42,42.0,33.59,train
syn_m001146-2-Pos,178.89,117.23,92.64,109.97,63.18,43.5,44.46,92.69,44.54,37.56,train
syn_m001147-1-Pre,190.08,107.2,91.85,104.3,58.51,41.03,38.95,93.6,40.0,33.59,train
syn_m001149-3-Pre,182.63,115.29,88.1,114.11,69.49,45.89,48.1,86.7,44.33,40.13,train
syn_m001151-3-Pre,183.04,113.1,73.03,111.9,65.12,43.93,44.35,72.36,40.25,40.21,train
syn_m001157-0-Pre,175.17,92.44,86.07,97.48,52.02,36.59,34.12,89.17,37.1,27.21,train
syn_m001176-2-Pos,181.03,114.09,89.72,105.34,60.05,41.37,41.42,90.35,40.09,36.69,train
syn_m001177-1-Pre,179.74,116.89,97.56,107.24,63.61,44.32,41.94,98.52,43.7,38.03,train
syn_m001206-2-Pre,175.17,115.17,91.06,105.84,64.12,45.78,40.83,89.95,47.97,38.04,train
syn_m001213-1-Pre,179.37,112.18,91.54,105.92,61.44,42.61,40.8,91.59,44.48,35.55,train
syn_m001220-3-Pre,180.39,110.68,79.54,109.76,63.93,45.04,44.09,78.4,43.54,41.44,train
syn_m001226-0-Pos,178.52,98.93,86.79,103.69,60.95,41.92,36.88,87.65,39.73,32.51,train
syn_m001237-1-Pre,181.46,111.33,99.17,104.31,57.88,39.77,39.32,101.93,42.65,32.36,train
syn_m001239-1-Pre,183.98,98.44,82.18,103.89,58.4,40.89,38.91,82.0,39.67,30.86,train
syn_m001246-0-Pos,179.79,111.42,105.86,115.67,69.36,45.9,42.03,108.91,43.47,36.84,train
syn_m001258-1-Pre,174.95,111.14,95.73,113.92,68.18,44.15,41.06,96.06,41.96,34.67,train
syn_m001261-2-Pre,176.5,110.92,86.05,104.52,61.8,40.76,42.43,85.25,43.37,36.52,train
syn_m001268-3-Pre,180.31,98.36,64.4,102.47,59.28,36.92,42.51,64.22,38.67,32.01,train
syn_m001275-3-Pos,176.82,116.32,75.67,109.85,63.79,44.43,45.89,72.09,43.65,40.01,train
syn_m001277-1-Pos,185.8,106.67,89.92,101.7,58.9,40.57,39.32,90.55,40.12,32.61,train
syn_m001278-3-Pos,191.78,101.91,67.77,107.58,62.32,40.11,44.35,67.26,40.07,36.03,train
syn_m001279-2-Pos,185.51,103.76,78.74,108.76,63.34,42.15,40.8,79.16,38.05,33.53,train
syn_m001281-2-Pos,175.6,113.42,88.32,102.89,62.33,40.85,43.29,86.9,42.9,36.28,train
syn_m001281-3-Pos,175.6,118.15,83.31,103.81,62.88,40.83,45.36,81.01,43.59,38.74,train
syn_m001302-1-Pre,166.78,101.67,80.6,100.59,55.27,38.61,37.33,79.13,40.62,32.64,train
syn_m001322-3-Pre,174.86,109.29,77.88,105.85,59.1,40.15,43.29,77.59,39.97,37.35,train
syn_m001331-0-Pos,179.9,104.22,96.05,111.88,65.97,46.44,39.31,101.8,41.21,33.44,train
syn_m001351-2-Pos,170.6,88.35,55.67,88.75,47.31,30.93,31.4,54.85,35.05,26.57,train
syn_m001356-3-Pre,177.63,117.11,77.84,108.97,61.69,37.13,41.32,77.31,43.92,38.27,train
syn_m001363-1-Pos,165.34,110.27,93.99,100.83,57.2,38.5,39.79,92.9,40.8,34.05,train
syn_m001376-2-Pos,179.06,129.7,109.75,112.01,65.38,45.29,46.25,109.91,47.96,41.24,train
syn_m001380-1-Pos,185.04,102.06,85.74,109.44,62.8,41.28,43.69,89.31,40.07,33.52,train
syn_m001386-2-Pre,193.66,126.63,106.96,114.51,68.42,46.04,48.95,109.67,44.98,39.0,train
syn_m001387-2-Pos,183.01,105.07,78.9,104.26,61.42,40.31,38.95,79.26,36.79,32.1,train
syn_m001399-2-Pre,180.34,98.18,72.15,107.66,62.31,40.21,40.44,75.03,38.09,35.13,train
syn_m001404-2-Pos,184.44,119.53,99.47,111.59,66.47,46.12,43.56,100.33,45.51,37.35,train
syn_m001405-2-Pre,176.84,113.47,89.48,104.69,61.76,41.45,43.28,91.21,43.19,37.25,train
syn_m001444-1-Pre,181.92,108.39,94.27,109.87,63.35,40.81,37.72,99.92,42.26,32.9,train
syn_m001446-3-Pos,193.15,127.3,90.27,115.41,65.83,42.43,41.59,95.38,45.92,42.46,train
syn_m001474-3-Pos,178.77,123.22,80.24,97.74,53.64,34.58,41.13,79.52,42.07,35.14,train
syn_m001480-2-Pre,174.65,114.62,83.55,101.07,60.7,41.85,41.83,85.34,44.64,36.14,train
syn_m001498-1-Pre,183.66,109.93,90.52,105.65,60.68,40.84,39.16,91.61,42.54,34.83,train
syn_f001012-3-Pre,157.38,114.2,87.12,106.39,64.56,41.33,38.04,91.36,39.18,39.77,train
syn_f001027-3-Pos,173.02,98.55,72.43,109.43,63.52,41.17,38.98,77.03,34.0,32.09,train
syn_f001032-2-Pos,171.67,88.33,64.78,103.02,58.04,38.96,39.0,77.77,30.1,26.71,train
syn_f001033-0-Pos,170.13,93.67,75.94,105.68,54.03,36.33,34.43,83.77,34.71,25.21,train
syn_f001045-1-Pos,165.68,97.38,75.18,105.42,56.5,39.58,35.92,77.36,34.13,27.17,train
syn_f001046-2-Pos,160.62,97.51,77.82,105.31,59.7,36.31,35.13,82.67,34.52,28.84,train
syn_f001074-3-Pos,164.85,112.76,84.36,106.11,66.47,41.68,40.27,83.75,39.51,38.55,train
syn_f001078-3-Pre,172.92,113.14,87.31,107.91,65.62,41.41,42.19,91.16,39.49,34.94,train
syn_f001083-0-Pre,176.85,100.22,79.65,120.6,69.86,46.92,43.1,87.66,34.54,34.51,train
syn_f001084-3-Pre,165.2,106.97,78.54,108.02,61.93,40.12,40.68,75.96,35.82,35.6,train
syn_f001089-3-Pre,159.65,121.16,103.16,115.37,63.29,47.87,41.57,102.22,44.32,42.8,train
syn_f001089-3-Pos,159.65,121.16,103.16,115.37,63.29,47.87,41.57,102.22,44.32,42.8,train
syn_f001091-0-Pre,167.85,100.22,80.97,104.1,58.83,40.97,34.08,87.51,37.75,29.68,train
syn_f001097-0-Pre,168.21,101.94,88.4,110.49,62.87,40.5,34.65,96.75,37.31,32.42,train
syn_f001097-3-Pre,168.21,107.27,83.31,110.49,67.11,41.33,40.18,92.22,40.21,36.49,train
syn_f001109-1-Pre,162.92,121.82,103.61,120.75,72.14,48.9,38.65,109.34,38.51,39.95,train
syn_f001109-3-Pos,162.92,127.14,101.29,120.83,75.04,49.83,42.52,108.25,40.64,42.72,train
syn_f001148-3-Pos,164.73,95.42,70.98,100.26,59.63,39.47,40.84,82.34,38.7,28.18,train
syn_f001149-0-Pre,168.22,110.74,95.35,119.24,67.84,46.05,37.58,105.39,38.95,35.89,train
syn_f001150-3-Pos,169.34,122.2,97.24,124.99,78.56,51.31,47.67,107.54,41.74,44.23,train
syn_f001155-3-Pre,162.54,117.76,97.04,122.15,74.77,50.69,44.55,109.0,40.0,39.16,train
syn_f001165-0-Pos,172.03,106.75,90.64,116.77,64.56,42.18,36.57,98.31,37.05,29.53,train
syn_f001172-0-Pre,159.97,101.06,85.88,105.72,56.84,37.39,33.58,91.47,34.06,29.45,train
syn_f001178-3-Pre,164.8,136.56,113.15,132.49,77.61,51.96,46.17,119.84,44.15,44.33,train
syn_f001197-3-Pre,157.02,90.36,60.93,98.69,57.86,35.8,35.69,66.94,34.96,26.74,train
syn_f001228-1-Pre,161.99,108.72,92.19,108.39,63.79,46.18,37.94,96.48,36.9,34.88,train
syn_f001235-2-Pos,153.03,97.16,77.06,97.75,59.6,40.31,35.76,77.42,33.78,34.22,train
syn_f001274-0-Pre,168.51,105.85,89.01,108.13,64.44,43.4,39.16,92.74,36.71,33.96,train
syn_f001285-3-Pre,169.16,124.93,100.74,122.7,70.19,45.75,42.8,105.04,41.84,42.05,train
syn_f001287-3-Pos,173.87,128.14,98.3,125.71,77.49,48.96,43.38,106.28,41.56,43.89,train
syn_f001303-0-Pos,164.22,102.12,92.68,115.27,64.77,49.42,38.61,102.89,34.94,33.2,train
syn_f001304-0-Pos,150.92,78.39,69.1,96.31,53.25,39.47,29.63,71.89,32.16,25.4,train
syn_f001312-3-Pos,169.6,97.29,72.63,113.98,70.03,45.13,41.81,80.91,36.32,37.17,train
syn_f001318-0-Pre,166.06,96.6,80.47,110.45,60.91,46.04,35.63,82.0,35.12,31.0,train
syn_f001324-3-Pre,176.07,117.18,96.83,120.72,71.03,47.62,44.26,105.36,39.6,39.51,train
syn_f001328-3-Pre,161.95,94.27,62.71,91.71,53.42,38.45,38.69,63.47,33.34,26.35,train
syn_f001346-3-Pre,148.11,103.98,76.42,102.22,57.79,41.9,34.06,81.33,39.93,34.18,train
syn_f001352-1-Pre,169.05,98.66,81.43,112.99,64.5,44.31,39.62,90.41,35.68,30.61,train
syn_f001361-0-Pos,180.6,116.07,98.01,120.7,70.98,48.41,44.08,101.66,37.72,37.21,train
syn_f001361-3-Pos,180.6,123.17,93.42,120.13,74.89,49.08,49.47,93.81,40.16,41.67,train
syn_f001364-3-Pos,161.6,103.94,78.81,110.52,66.11,43.61,40.1,89.26,39.06,34.71,train
syn_f001366-3-Pos,170.23,109.66,87.13,103.94,62.67,43.42,42.73,84.15,40.19,34.27,train
syn_f001367-1-Pos,159.18,98.91,78.5,111.84,65.72,42.95,38.57,86.64,38.94,32.53,train
syn_f001379-2-Pos,158.42,97.42,70.22,92.19,48.73,31.56,33.71,71.33,33.5,26.01,train
syn_f001380-2-Pos,169.47,87.28,66.22,111.9,64.84,41.27,39.6,77.76,32.0,30.09,train
syn_f001398-0-Pre,168.74,107.47,95.92,117.42,66.41,47.62,41.07,102.27,42.17,37.38,train
syn_f001404-0-Pre,161.09,95.22,79.76,103.14,55.15,38.2,32.78,87.33,32.6,26.21,train
syn_f001417-0-Pre,168.86,108.17,98.53,119.82,68.71,49.96,39.36,106.28,38.32,36.79,train
syn_f001443-2-Pos,171.88,90.28,69.62,96.86,54.75,36.06,36.94,73.85,33.71,24.72,train
syn_f001443-3-Pre,171.88,92.4,68.42,97.19,56.12,36.36,38.84,72.04,34.58,26.95,train
syn_f001448-3-Pre,162.73,105.84,81.37,113.73,70.48,47.05,45.71,95.06,39.27,37.97,train
syn_f001461-3-Pre,170.17,96.42,70.33,105.35,62.42,44.64,44.42,79.96,38.12,31.76,train
syn_f001464-0-Pre,166.01,101.43,88.12,113.08,63.02,41.66,36.98,96.64,34.94,31.14,train
syn_f001477-3-Pos,175.77,121.47,100.05,127.91,73.94,49.58,46.57,108.57,41.02,42.59,train
syn_f001482-2-Pos,156.1,107.61,88.15,104.68,62.12,44.63,35.03,90.07,36.02,33.27,train
syn_f001490-0-Pos,178.26,71.24,55.37,95.46,49.81,34.78,35.45,62.95,28.75,22.54,train
syn_f001491-2-Pre,157.28,102.71,78.01,106.52,63.7,42.51,36.09,80.32,34.79,34.01,train
syn_f001498-0-Pre,166.42,127.85,117.54,129.24,68.16,51.61,40.2,123.3,40.66,43.26,train
syn_m001503-3-Pos,192.15,106.89,71.24,107.17,62.04,38.96,44.08,70.51,40.3,35.65,train
syn_m001514-3-Pos,179.34,115.59,84.15,112.05,66.12,45.86,48.01,82.99,43.51,41.17,train
syn_m001533-0-Pre,172.83,97.15,82.49,102.2,56.21,37.36,33.84,80.81,38.61,27.96,train
syn_m001542-3-Pre,173.11,104.07,72.52,107.32,61.91,41.79,41.36,73.91,37.69,34.98,train
syn_m001548-3-Pos,186.16,125.79,92.07,117.42,68.73,44.86,47.9,93.06,46.71,42.64,train
syn_m001560-3-Pos,181.15,112.7,79.77,116.7,69.56,46.11,45.6,81.43,41.88,40.49,train
syn_m001577-3-Pre,183.84,122.89,89.5,111.34,66.2,45.86,49.04,90.11,49.29,41.87,train
syn_m001579-0-Pos,182.88,114.55,108.38,109.5,64.11,44.28,41.26,111.44,45.91,33.64,train
syn_m001585-1-Pos,190.59,105.25,88.92,106.7,60.39,42.68,43.04,91.53,38.72,31.92,train
syn_m001586-3-Pos,178.1,104.11,64.68,103.21,61.74,39.25,42.49,63.85,37.97,37.51,train
syn_m001587-2-Pre,178.1,103.42,76.42,101.77,58.23,39.8,39.83,74.29,37.17,33.28,train
syn_m001617-2-Pos,182.36,103.62,73.26,98.27,58.17,38.84,37.16,72.81,39.01,33.19,train
syn_m001618-1-Pos,180.01,109.08,89.96,108.24,62.16,39.74,40.27,93.36,43.39,32.83,train
syn_m001620-1-Pre,175.56,113.61,96.36,107.4,61.85,44.07,38.65,98.73,47.45,36.94,train
syn_m001621-2-Pre,190.42,115.49,90.23,110.95,65.95,44.09,41.13,92.01,43.49,37.56,train
syn_m001624-2-Pos,188.33,115.1,88.91,106.2,62.95,40.38,40.38,91.83,43.85,36.09,train
syn_m001626-1-Pos,170.39,90.31,70.11,102.95,56.73,38.04,37.1,71.33,36.74,30.0,train
syn_m001628-0-Pos,195.31,118.07,106.77,118.52,74.43,49.19,45.68,108.28,48.48,39.89,train
syn_m001638-3-Pre,181.42,110.81,74.5,108.17,63.46,42.22,43.19,73.91,43.01,38.14,train
syn_m001640-3-Pos,181.01,118.73,81.54,106.0,58.26,42.41,43.98,79.49,45.63,38.3,train
syn_m001656-1-Pos,174.23,105.13,88.32,97.45,56.73,38.18,38.06,86.78,39.92,32.53,train
syn_m001674-1-Pos,174.8,114.19,102.71,115.98,65.36,46.79,43.94,105.39,42.84,39.91,train
syn_m001680-1-Pos,168.84,96.11,81.96,104.06,60.23,42.25,38.63,82.63,40.15,32.03,train
syn_m001692-1-Pos,187.16,99.76,79.57,104.18,60.98,41.76,39.81,84.13,42.3,32.76,train
syn_m001694-2-Pos,170.09,105.27,71.75,99.54,55.17,37.8,38.65,70.94,40.18,36.08,train
syn_m001698-3-Pre,188.9,107.97,73.99,110.51,61.92,40.56,46.31,74.87,42.04,35.23,train
syn_m001704-3-Pre,183.83,120.3,87.09,112.18,64.04,44.39,47.99,86.45,43.21,38.9,train
syn_m001705-2-Pre,173.32,103.83,80.7,106.44,59.82,40.69,41.67,80.06,39.21,33.95,train
syn_m001709-0-Pos,173.18,107.46,97.88,107.4,62.54,44.53,38.2,101.07,44.89,32.43,train
syn_m001719-3-Pre,171.81,129.1,94.02,105.52,62.25,41.41,45.96,92.54,48.79,41.06,train
syn_m001730-2-Pre,161.9,105.72,79.53,97.64,56.6,40.59,39.03,82.67,41.23,35.34,train
syn_m001740-1-Pos,171.65,95.78,73.11,104.57,58.47,40.59,38.94,77.19,36.85,32.35,train
syn_m001742-1-Pre,186.23,91.65,76.01,97.45,52.88,37.05,36.9,75.85,38.58,29.4,train
syn_m001743-0-Pre,168.38,93.38,85.62,105.77,63.11,43.81,39.33,86.57,40.35,33.46,train
syn_m001746-3-Pos,174.43,113.47,75.55,99.99,55.88,38.32,40.47,75.61,41.74,37.78,train
syn_m001752-2-Pre,180.35,107.27,80.34,105.7,63.0,42.1,42.04,81.65,38.27,34.09,train
syn_m001754-2-Pre,163.52,97.44,67.88,92.92,52.7,36.61,35.9,63.03,40.27,32.82,train
syn_m001763-3-Pre,171.22,110.53,77.98,105.16,60.62,41.19,41.4,80.25,40.53,35.45,train
syn_m001764-1-Pre,186.62,117.49,104.68,112.07,67.43,44.2,42.28,110.4,48.38,37.2,train
syn_m001768-2-Pos,184.14,113.11,88.72,111.83,68.35,45.25,45.27,88.35,43.2,38.42,train
syn_m001768-3-Pos,184.14,118.92,83.43,112.14,68.73,45.18,47.23,82.84,44.61,40.85,train
syn_m001785-3-Pre,178.42,99.98,62.02,99.1,56.31,36.37,39.35,58.32,38.14,33.57,train
syn_m001786-2-Pos,178.85,102.74,82.88,101.36,58.9,39.62,41.45,83.64,41.52,31.8,train
syn_m001794-0-Pre,189.49,101.07,91.08,105.79,57.0,39.53,36.98,93.7,41.02,31.31,train
syn_m001797-1-Pre,189.95,115.96,102.68,115.64,67.12,43.57,40.24,107.23,46.13,35.97,train
syn_m001810-0-Pos,175.62,85.19,74.35,94.24,52.61,37.61,36.07,74.14,35.05,24.97,train
syn_m001815-0-Pre,180.96,91.26,78.87,108.51,61.63,41.3,38.91,84.57,40.39,28.47,train
syn_m001829-0-Pre,187.22,108.9,97.13,99.04,56.57,39.7,36.09,98.0,39.77,30.37,train
syn_m001844-3-Pre,171.54,116.74,89.66,111.64,69.61,46.49,44.18,88.56,40.75,38.54,train
syn_m001846-2-Pos,176.9,114.15,88.12,104.27,63.18,43.48,43.14,88.36,41.54,36.38,train
syn_m001852-3-Pos,187.42,119.64,80.1,111.41,67.57,44.73,44.94,79.13,45.43,42.66,train
syn_m001856-3-Pre,192.84,110.15,80.03,108.89,61.8,42.58,43.02,84.22,41.89,37.66,train
syn_m001860-2-Pre,178.93,114.02,93.77,111.84,68.03,45.08,43.39,94.84,44.57,37.2,train
syn_m001866-0-Pre,171.71,93.18,85.56,97.99,55.22,37.68,33.11,85.87,39.51,31.2,train
syn_m001872-0-Pos,180.78,97.28,93.43,101.21,62.56,40.89,36.53,93.9,45.38,32.91,train
syn_m001877-3-Pre,179.39,110.37,73.51,104.01,59.18,42.03,44.94,72.72,40.19,37.04,train
syn_m001877-3-Pos,179.39,110.37,73.51,104.01,59.18,42.03,44.94,72.72,40.19,37.04,train
syn_m001880-1-Pre,174.48,98.36,80.05,103.59,60.34,41.54,38.36,86.76,40.37,33.11,train
syn_m001906-3-Pre,175.48,96.23,60.33,90.84,51.63,34.19,35.19,56.5,34.6,32.61,train
syn_m001922-3-Pre,174.76,125.4,92.84,112.56,69.15,48.2,50.18,93.97,45.3,44.25,train
syn_m001942-3-Pre,173.94,111.38,73.9,95.59,57.26,37.32,40.19,70.27,41.3,35.66,train
syn_m001944-3-Pre,179.16,104.95,69.23,108.31,62.15,40.18,41.25,69.91,42.5,37.71,train
syn_m001955-2-Pos,176.94,110.28,86.14,110.84,66.88,44.7,43.32,86.65,43.54,39.6,train
syn_m001986-1-Pre,190.16,118.6,103.09,105.99,59.35,39.89,37.92,103.28,42.65,32.4,train
syn_m001993-1-Pos,183.98,111.78,98.16,106.95,63.98,45.11,41.18,99.23,45.23,34.79,train
syn_m001994-1-Pre,177.79,117.41,95.46,113.87,66.33,45.49,43.8,98.27,43.84,34.39,train
syn_f001500-2-Pre,175.93,115.26,97.67,116.34,68.92,47.47,44.13,99.11,39.03,37.42,train
syn_f001500-3-Pre,175.93,117.31,96.05,116.43,70.27,47.72,46.03,96.31,39.88,39.18,train
syn_f001518-0-Pos,159.72,80.33,63.77,88.01,41.39,34.41,29.05,65.64,31.95,20.78,train
syn_f001523-1-Pre,166.09,91.48,74.11,100.95,56.8,38.34,35.03,80.2,36.28,29.9,train
syn_f001531-1-Pos,158.11,93.38,73.85,109.63,60.46,40.94,38.1,78.78,33.43,28.57,train
syn_f001536-0-Pre,169.07,104.85,84.49,103.8,57.58,38.03,36.99,87.19,36.58,30.62,train
syn_f001537-3-Pos,166.17,92.71,66.68,100.39,53.53,38.09,39.92,67.08,33.43,32.16,train
syn_f001545-1-Pos,161.49,98.84,80.51,106.78,60.9,41.96,38.17,87.98,34.52,34.13,train
syn_f001555-1-Pre,169.53,98.29,82.06,112.34,65.46,45.46,39.62,81.71,34.38,33.73,train
syn_f001564-3-Pos,167.83,98.67,73.08,104.36,61.13,38.23,38.71,79.68,35.15,33.63,train
syn_f001587-0-Pos,157.33,111.06,99.18,112.93,61.6,43.17,36.36,107.9,39.38,34.94,train
syn_f001588-3-Pos,169.17,120.39,92.0,112.86,65.99,40.84,42.26,97.57,37.98,39.58,train
syn_f001592-2-Pos,163.56,100.48,80.68,108.63,62.1,42.8,37.5,83.09,36.27,32.64,train
syn_f001595-2-Pos,165.9,102.44,81.27,110.52,67.13,45.7,39.39,84.89,39.23,36.03,train
syn_f001601-0-Pos,168.22,112.33,104.44,120.8,66.26,48.29,41.31,108.12,39.23,36.98,train
syn_f001605-2-Pre,181.76,122.2,100.43,132.23,79.29,52.03,45.16,113.52,43.48,41.19,train
syn_f001611-0-Pos,160.32,121.57,107.85,124.71,61.63,43.07,33.89,117.39,39.07,38.5,train
syn_f001621-0-Pre,165.81,88.38,67.13,104.42,56.55,37.16,33.73,71.7,32.64,22.28,train
syn_f001646-3-Pos,164.79,102.42,79.0,106.05,61.88,42.28,41.66,87.28,40.17,36.32,train
syn_f001649-0-Pos,167.75,99.68,81.1,102.65,58.26,41.68,35.63,84.45,38.13,31.61,train
syn_f001653-2-Pos,165.88,110.93,89.4,110.73,65.59,43.17,40.2,88.28,37.6,34.47,train
syn_f001656-1-Pos,168.03,115.49,95.82,118.46,66.77,45.02,37.78,100.61,39.04,37.48,train
syn_f001659-2-Pos,151.16,92.68,69.76,103.78,59.96,41.45,33.52,76.29,32.55,28.82,train
syn_f001666-3-Pre,154.18,84.02,59.97,89.49,51.2,34.21,34.04,60.89,33.32,28.54,train
syn_f001672-1-Pre,163.79,114.92,93.87,119.98,70.23,48.41,40.31,97.45,39.99,39.5,train
syn_f001678-3-Pre,155.7,112.82,85.97,110.95,67.38,44.56,38.84,98.49,35.57,36.65,train
syn_f001683-0-Pre,165.92,94.44,81.61,112.66,65.37,45.89,39.28,96.17,33.48,29.98,train
syn_f001683-1-Pos,165.92,96.61,80.73,112.89,66.71,46.36,41.15,95.37,34.35,31.39,train
syn_f001689-2-Pos,166.16,102.31,81.98,100.78,56.73,38.33,35.31,82.41,38.42,33.27,train
syn_f001697-0-Pos,157.98,72.43,59.82,96.92,48.4,34.59,30.5,67.88,28.99,21.03,train
syn_f001709-2-Pre,168.36,107.12,85.1,112.8,67.16,44.96,42.44,91.26,36.72,36.12,train
syn_f001712-0-Pos,173.37,95.6,78.46,116.57,66.06,43.76,39.17,86.41,32.62,26.91,train
syn_f001720-3-Pos,159.11,89.9,65.72,102.15,61.96,44.96,40.41,70.45,32.53,29.22,train
syn_f001723-1-Pos,170.76,87.95,70.4,110.56,60.16,42.5,39.6,79.67,33.08,28.73,train
syn_f001724-1-Pre,171.59,102.93,87.12,99.15,54.92,40.73,36.88,90.1,37.27,30.79,train
syn_f001726-0-Pos,157.14,126.98,110.21,128.92,72.44,54.17,39.32,118.24,41.8,40.61,train
syn_f001731-2-Pre,180.31,95.18,70.07,108.92,66.21,40.92,39.58,74.72,34.64,30.9,train
syn_f001745-3-Pre,159.29,88.68,65.21,113.54,70.34,45.85,42.04,75.88,31.89,29.85,train
syn_f001782-3-Pre,155.4,105.98,89.64,114.01,72.54,48.42,43.03,99.28,41.24,39.77,train
syn_f001795-1-Pos,166.77,89.13,73.38,109.0,60.74,41.05,36.55,77.53,34.12,28.75,train
syn_f001801-0-Pos,171.68,90.34,67.99,109.58,62.39,40.65,38.7,78.9,32.45,26.83,train
syn_f001805-0-Pre,156.95,91.19,71.22,92.94,50.44,34.99,32.38,75.79,34.16,24.93,train
syn_f001808-3-Pre,160.35,102.32,75.68,111.3,67.87,46.42,41.55,85.66,36.72,35.33,train
syn_f001812-1-Pos,169.72,95.48,78.2,111.86,64.6,42.22,37.58,84.49,37.76,31.22,train
syn_f001813-3-Pos,162.52,103.67,79.57,101.67,59.04,38.47,39.34,89.25,38.21,32.35,train
syn_f001838-1-Pos,167.12,112.02,95.87,123.85,73.59,50.79,45.13,101.58,38.47,38.38,train
syn_f001840-3-Pre,158.42,105.23,78.59,108.35,66.21,42.62,41.23,80.93,38.41,39.29,train
syn_f001844-2-Pos,169.21,108.94,83.62,112.54,67.74,45.24,43.54,95.59,39.43,36.58,train
syn_f001850-0-Pos,175.09,81.77,68.21,97.73,52.74,35.05,32.59,73.29,31.49,23.52,train
syn_f001853-0-Pos,164.73,102.74,87.54,116.94,66.67,46.89,36.44,94.53,37.13,35.76,train
syn_f001866-3-Pre,163.59,100.3,71.71,110.59,63.79,42.77,40.38,79.06,37.38,34.98,train
syn_f001870-1-Pos,163.65,73.44,56.94,89.05,46.93,33.04,30.64,72.4,28.03,19.54,train
syn_f001884-0-Pos,172.12,91.28,74.98,103.7,56.35,39.37,35.16,75.95,34.59,25.46,train
syn_f001884-2-Pre,172.12,95.02,72.7,102.54,59.3,40.0,38.86,72.68,36.37,29.11,train
syn_f001899-3-Pre,169.37,110.71,85.09,109.88,61.87,42.22,38.58,91.9,38.44,37.23,train
syn_f001904-0-Pos,164.24,96.9,85.26,108.06,58.67,40.33,33.65,85.07,36.54,29.36,train
syn_f001935-1-Pre,174.78,90.89,75.84,113.33,61.61,42.57,40.41,79.28,33.36,28.72,train
syn_f001937-0-Pre,161.75,85.22,66.89,98.43,53.17,36.05,32.86,69.16,31.15,23.63,train
syn_f001941-1-Pre,177.05,97.41,85.32,112.65,65.89,42.44,39.49,91.65,34.65,32.02,train
syn_f001961-3-Pos,160.46,104.49,79.6,99.63,59.68,39.92,36.96,83.77,37.09,31.98,train
syn_f001970-0-Pos,165.13,91.18,76.11,109.29,59.95,42.96,35.99,89.67,31.41,27.57,train
syn_f001971-0-Pos,167.31,118.51,99.4,118.24,64.15,43.78,38.65,109.69,38.2,36.89,train
syn_f001976-2-Pos,170.34,102.18,76.7,109.3,63.77,43.43,41.79,81.21,38.25,32.5,train
syn_f001979-2-Pos,179.43,103.0,75.84,112.44,65.92,43.25,42.33,78.02,38.19,33.0,train
