id,height,peito_circ,cintura_circ,quadril_circ,coxa_circ,joelho_circ,panturrilha_circ,abdomen_circ,pescoco_circ,biceps_circ,split
syn_m001551-2-Pre,171.35,97.12,65.25,103.42,56.45,38.96,37.59,66.67,36.41,33.02,unknown
syn_m001564-1-Pos,185.72,109.92,91.46,108.14,64.29,43.78,42.94,91.55,42.49,33.89,test
syn_m001565-2-Pre,162.17,97.21,60.66,90.82,52.2,35.38,34.5,57.88,35.5,30.22,test
syn_m001580-2-Pre,173.47,107.78,83.49,105.15,60.49,42.97,43.37,82.44,42.14,33.83,test
syn_m001610-3-Pos,194.1,118.34,81.7,111.19,63.03,42.57,43.74,81.7,44.94,40.88,test
syn_m001627-2-Pos,175.46,101.26,72.34,98.77,57.12,36.47,39.7,72.33,38.26,33.53,unknown
syn_m001639-0-Pos,175.09,94.74,79.61,98.49,58.46,39.03,35.53,78.34,37.56,30.04,unknown
syn_m001647-3-Pos,174.07,111.61,73.91,97.12,58.48,39.63,46.46,75.11,38.64,34.15,unknown
syn_m001648-0-Pos,194.62,115.57,110.6,113.58,67.47,43.41,41.35,114.36,47.5,35.72,test
syn_m001656-2-Pre,174.23,108.92,83.43,97.37,57.11,38.16,40.04,80.48,40.57,34.8,unknown
syn_m001661-0-Pos,172.83,90.14,74.69,101.28,57.8,38.39,33.09,78.51,36.22,29.22,unknown
syn_m001682-0-Pos,183.07,115.54,97.55,112.46,61.72,41.9,36.67,102.82,44.13,36.0,unknown
syn_m001684-2-Pos,181.5,106.73,80.68,96.39,54.83,37.07,36.67,79.98,38.51,32.9,unknown
syn_m001697-2-Pre,166.96,116.67,93.96,105.34,61.7,42.87,40.89,94.89,45.31,38.22,unknown
syn_m001702-1-Pre,164.78,84.74,62.9,89.08,49.07,35.11,31.53,59.73,33.02,27.59,test
syn_m001716-3-Pre,167.51,114.83,84.82,100.1,57.11,40.48,42.48,83.35,41.95,36.39,unknown
syn_m001717-3-Pre,182.49,111.05,75.94,102.82,57.9,38.77,42.14,75.21,38.09,36.29,test
syn_m001720-3-Pos,184.69,129.59,96.17,115.07,69.99,47.63,49.53,97.38,46.07,42.61,test
syn_m001721-3-Pre,169.18,93.6,57.33,93.92,53.29,37.02,37.4,52.35,38.46,32.11,test
syn_m001723-2-Pre,183.5,126.36,101.78,118.35,72.22,48.96,46.98,102.14,51.43,44.21,unknown
syn_m001731-0-Pos,166.74,85.83,80.19,97.72,56.08,41.66,36.84,78.9,37.88,30.61,test
syn_m001738-3-Pre,188.11,114.81,78.98,107.14,62.08,41.82,43.07,80.1,40.32,36.2,unknown
syn_m001750-0-Pre,171.47,95.12,91.18,96.08,55.56,38.03,36.11,92.23,36.32,29.98,unknown
syn_m001784-3-Pre,180.22,113.27,76.07,109.48,65.92,44.48,45.04,75.49,45.77,38.46,test
syn_m001796-1-Pos,189.0,117.79,102.05,108.97,62.97,43.83,37.11,104.15,41.91,36.94,test
syn_m001799-0-Pos,163.83,98.16,90.5,103.19,57.76,38.98,36.35,89.48,39.35,31.47,unknown
syn_m001806-2-Pos,185.92,111.67,82.71,98.19,56.09,39.6,41.16,80.33,40.92,34.36,unknown
syn_m001807-1-Pre,175.92,111.55,97.45,110.78,68.59,46.04,43.04,97.1,42.18,34.51,test
syn_m001820-2-Pos,163.27,107.3,86.26,98.81,57.21,40.1,40.37,86.14,39.51,35.97,unknown
syn_m001821-0-Pre,181.08,91.76,80.65,108.68,58.56,40.51,35.8,84.48,38.72,29.94,unknown
syn_m001821-0-Pos,181.08,91.76,80.65,108.68,58.56,40.51,35.8,84.48,38.72,29.94,unknown
syn_m001829-1-Pre,187.22,111.63,91.61,99.1,56.72,39.57,37.95,91.71,39.85,32.68,unknown
syn_m001836-1-Pre,195.81,125.7,112.3,115.64,65.66,44.51,44.6,112.68,48.0,37.32,unknown
syn_m001837-0-Pre,175.44,93.77,87.6,95.09,52.72,36.86,36.23,91.3,37.97,24.55,test
syn_m001856-2-Pos,192.84,106.7,84.33,108.68,61.21,42.66,41.21,90.44,41.15,35.06,test
syn_m001859-1-Pre,187.38,109.21,89.15,106.58,60.72,42.09,39.46,91.8,39.67,32.57,unknown
syn_m001885-2-Pos,179.5,111.53,79.47,109.53,64.9,44.97,41.55,80.56,42.94,37.29,test
syn_m001894-0-Pos,177.96,94.14,81.23,100.14,54.75,37.96,33.54,83.6,36.9,26.62,unknown
syn_m001906-2-Pos,175.48,88.83,63.49,91.12,51.27,34.3,33.13,61.63,33.96,29.83,unknown
syn_m001917-2-Pre,186.99,112.53,92.71,110.64,65.61,42.16,43.24,92.71,46.19,38.5,test
syn_m001949-2-Pre,173.66,110.21,80.04,100.82,57.12,38.93,38.4,78.9,43.06,34.39,test
syn_m001964-0-Pos,192.86,115.22,106.39,109.87,63.43,42.08,39.67,109.22,45.1,32.2,unknown
syn_m001972-3-Pos,175.28,121.67,86.56,109.75,61.57,42.88,47.21,86.2,41.55,40.52,unknown
syn_m001991-0-Pos,196.71,114.22,108.66,110.85,65.38,43.53,42.84,110.24,44.07,31.93,test
syn_m001995-1-Pre,164.48,90.79,76.22,96.06,52.52,37.91,37.18,75.49,37.14,30.53,unknown
syn_m001995-1-Pos,164.48,90.79,76.22,96.06,52.52,37.91,37.18,75.49,37.14,30.53,unknown
syn_f001505-0-Pos,170.12,113.23,95.37,121.69,69.41,48.91,39.96,102.27,38.28,35.6,test
syn_f001527-2-Pre,162.5,109.31,90.41,107.66,62.95,44.84,41.49,97.96,36.46,34.48,test
syn_f001546-3-Pre,159.43,87.21,65.64,96.01,57.92,40.77,37.4,66.03,32.82,29.2,unknown
syn_f001547-2-Pre,158.24,109.26,85.52,110.47,65.11,41.36,36.07,92.73,37.43,34.01,unknown
syn_f001550-0-Pre,173.68,94.06,81.51,106.58,55.76,40.3,37.01,85.84,34.84,26.24,unknown
syn_f001566-2-Pos,155.62,98.41,71.54,113.69,68.63,45.13,37.46,79.47,34.38,35.53,test
syn_f001568-3-Pos,169.87,101.24,71.51,108.04,63.39,37.71,38.06,73.96,34.75,30.31,test
syn_f001583-3-Pos,170.43,102.99,80.03,99.83,56.86,37.99,41.57,77.33,36.76,30.99,unknown
syn_f001593-3-Pre,176.73,95.57,66.89,97.32,55.31,32.75,33.45,70.0,32.09,30.03,unknown
syn_f001595-3-Pre,165.9,105.57,79.81,110.51,68.56,46.13,41.33,83.0,40.17,37.3,test
syn_f001609-3-Pos,149.93,74.79,52.47,93.59,55.91,41.21,35.63,50.84,29.76,27.19,unknown
syn_f001612-1-Pos,164.24,103.77,85.27,116.51,67.0,43.06,40.99,84.15,34.51,34.41,test
syn_f001619-0-Pre,167.88,94.95,78.46,112.79,63.7,44.71,35.13,88.57,36.14,27.27,test
syn_f001622-0-Pos,173.66,105.75,93.81,122.09,67.25,46.3,38.44,99.05,37.74,34.47,unknown
syn_f001632-2-Pos,158.63,81.95,64.07,95.04,54.0,36.17,35.27,67.98,34.78,27.05,unknown
syn_f001639-2-Pre,173.62,120.36,98.55,117.23,69.06,47.06,43.67,100.12,40.88,39.89,test
syn_f001645-0-Pre,161.27,91.53,75.82,100.89,54.78,38.81,33.8,80.06,33.18,27.05,unknown
syn_f001653-3-Pre,165.88,113.22,87.68,110.66,67.08,43.54,42.16,85.79,38.57,35.83,unknown
syn_f001667-1-Pos,150.95,98.19,81.86,93.36,51.76,37.92,30.33,81.42,33.43,29.53,unknown
syn_f001670-2-Pre,167.17,84.93,62.83,102.66,59.35,36.82,36.46,68.92,34.75,26.46,test
syn_f001674-2-Pre,175.49,109.98,89.97,110.17,67.44,40.92,40.61,92.18,40.29,35.28,test
syn_f001686-1-Pos,175.92,90.61,75.97,93.83,51.38,35.87,34.39,77.96,34.06,24.77,unknown
syn_f001706-0-Pos,168.79,106.07,97.47,117.35,63.52,46.0,38.83,100.47,36.44,35.71,unknown
syn_f001711-1-Pre,167.82,106.56,93.96,108.05,57.18,41.14,37.24,99.26,39.7,33.06,test
syn_f001713-2-Pre,168.04,112.36,94.23,107.62,61.0,41.6,38.22,99.67,38.96,33.49,unknown
syn_f001715-0-Pre,155.35,77.83,67.29,107.41,60.8,43.38,35.29,79.15,31.57,28.96,test
syn_f001717-0-Pre,156.96,88.18,72.98,105.16,60.52,41.09,36.77,83.64,29.17,29.45,unknown
syn_f001718-1-Pre,162.39,75.42,59.92,102.23,49.71,33.82,32.03,62.91,33.11,23.09,test
syn_f001741-2-Pos,170.67,91.75,69.95,111.69,64.42,44.17,40.02,82.75,34.75,31.31,unknown
syn_f001832-0-Pos,162.68,103.28,84.05,102.25,56.91,39.72,34.29,86.05,34.57,30.89,test
syn_f001863-0-Pre,178.94,128.45,108.5,139.75,81.21,51.24,40.83,116.01,40.02,44.1,test
syn_f001888-3-Pos,159.21,104.14,81.21,102.54,63.8,46.57,42.88,88.81,39.54,34.92,test
syn_f001900-3-Pre,152.85,97.88,68.4,99.84,63.35,44.08,39.45,69.84,35.67,32.14,unknown
syn_f001909-1-Pre,175.04,98.99,77.59,107.23,63.54,43.44,38.24,81.22,37.52,31.5,unknown
syn_f001918-0-Pos,155.57,92.73,75.03,104.78,56.22,39.65,31.77,85.87,32.23,27.75,unknown
syn_f001957-0-Pre,162.28,82.54,67.6,107.14,60.89,39.3,34.81,74.35,30.13,26.06,unknown
syn_f001960-2-Pre,167.87,79.01,62.41,104.4,59.3,41.3,37.78,65.63,32.25,29.53,unknown
syn_f001989-0-Pre,161.66,90.82,81.43,96.43,55.13,37.87,35.8,82.89,34.69,27.9,unknown
syn_f001989-1-Pre,161.66,93.32,80.35,96.72,56.48,38.26,37.68,80.71,35.56,29.38,unknown
syn_f001995-2-Pos,169.52,96.27,74.29,100.91,60.49,40.4,39.05,80.22,34.37,33.14,test
syn_m002021-2-Pos,190.12,98.46,70.66,104.82,54.54,33.75,33.92,70.03,35.56,30.3,unknown
syn_m002024-2-Pre,190.85,124.23,101.56,111.99,62.27,43.88,42.87,102.1,46.05,36.66,test
syn_m002050-2-Pre,177.91,101.75,72.28,97.54,54.91,37.33,36.25,75.24,37.21,32.55,unknown
syn_m002066-3-Pre,182.13,110.95,73.09,105.31,63.69,40.66,42.08,74.9,40.74,36.31,test
syn_m002073-2-Pos,175.46,105.89,75.85,97.75,57.48,40.16,39.37,75.59,40.81,35.55,test
syn_m002087-0-Pre,169.19,111.55,97.71,104.77,62.27,42.87,40.41,98.76,44.4,33.98,test
syn_m002107-3-Pre,175.51,105.45,72.66,105.53,58.91,36.95,37.94,72.44,38.41,36.19,test
syn_m002113-2-Pos,180.8,110.49,85.92,104.64,62.54,43.64,40.32,86.02,41.61,34.99,unknown
syn_m002132-1-Pos,177.03,108.09,93.28,107.88,61.37,42.94,39.2,93.59,40.93,33.14,test
syn_m002144-3-Pre,169.89,119.31,83.31,102.01,61.36,41.01,45.4,82.78,45.18,41.27,unknown
syn_m002146-3-Pre,173.84,113.96,79.37,103.51,60.3,42.27,44.3,78.31,41.54,38.44,unknown
syn_m002162-2-Pos,173.67,119.72,91.06,108.29,63.76,44.35,43.27,91.58,43.73,37.25,unknown
syn_m002172-0-Pos,173.04,95.38,89.05,95.65,54.21,37.96,34.26,88.76,37.28,30.39,unknown
syn_m002176-0-Pre,189.7,84.0,72.86,106.78,59.65,40.32,34.78,78.39,36.01,26.47,unknown
syn_m002178-3-Pre,182.83,118.61,85.33,107.22,64.32,41.94,44.26,85.33,46.18,39.07,unknown
syn_m002180-0-Pos,173.73,93.59,80.65,101.73,60.31,39.74,34.15,84.42,36.54,30.15,unknown
syn_m002180-3-Pre,173.73,107.4,66.81,103.09,61.54,39.79,39.79,67.23,38.15,36.71,test
syn_m002185-0-Pre,172.01,93.65,81.6,101.03,59.01,40.99,36.82,85.12,38.3,28.41,test
syn_m002199-0-Pos,180.79,111.57,108.01,109.46,64.25,42.21,38.87,111.58,44.6,33.8,test
syn_m002213-2-Pos,182.26,106.34,87.92,105.21,59.86,42.79,41.69,90.96,44.12,33.54,test
syn_m002216-2-Pre,186.89,127.63,94.89,112.21,63.02,45.15,43.71,95.74,49.53,42.43,test
syn_m002239-1-Pos,180.38,111.06,97.51,102.94,60.39,41.36,40.38,97.58,41.88,35.37,unknown
syn_m002243-2-Pos,179.68,113.65,89.58,103.7,60.99,39.49,36.73,91.14,40.91,34.19,unknown
syn_m002245-0-Pos,177.87,89.79,85.28,105.91,61.71,41.37,37.26,90.63,38.03,28.53,unknown
syn_m002247-0-Pos,176.26,99.56,89.7,105.27,61.94,41.87,36.71,90.23,39.89,31.21,test
syn_m002291-0-Pos,172.99,97.86,90.12,104.96,60.95,40.83,37.73,93.5,41.98,32.88,test
syn_m002293-0-Pre,184.2,102.45,92.69,107.03,61.8,41.68,38.26,95.0,41.58,30.73,test
syn_m002306-2-Pre,180.72,111.83,88.09,104.62,60.98,41.05,42.41,89.32,44.41,34.14,test
syn_m002313-2-Pos,178.22,109.74,83.88,107.74,66.23,45.39,42.92,85.86,40.67,38.37,test
syn_m002374-3-Pos,183.22,115.48,79.38,102.98,60.64,41.47,42.03,77.7,49.03,38.88,test
syn_m002409-3-Pos,173.88,105.92,77.36,101.6,60.95,42.95,44.7,76.61,41.57,40.05,unknown
syn_m002410-2-Pos,175.56,96.7,66.47,102.26,58.64,39.4,38.91,68.04,36.72,34.46,unknown
syn_m002442-0-Pre,173.66,103.04,99.73,104.79,63.9,42.43,38.05,102.2,40.97,34.65,test
syn_m002446-2-Pos,170.0,87.69,64.05,89.89,48.89,34.03,34.35,56.2,33.21,27.97,unknown
syn_m002458-3-Pre,175.6,102.84,60.43,96.14,53.84,35.73,38.05,60.93,39.48,32.47,test
syn_m002487-1-Pos,188.23,111.81,92.47,106.76,60.59,41.61,42.2,92.47,44.28,34.19,test
syn_m002495-3-Pos,180.92,104.12,68.08,100.88,58.65,40.57,41.39,69.98,37.82,33.27,unknown
syn_f002014-3-Pre,160.42,111.86,82.73,98.97,63.78,43.11,40.7,84.82,41.06,37.05,test
syn_f002022-0-Pos,160.39,95.3,83.03,104.3,55.4,38.62,36.37,84.88,36.77,28.69,test
syn_f002050-3-Pos,175.65,92.13,60.69,102.05,60.9,38.87,43.16,70.57,32.67,29.74,unknown
syn_f002054-3-Pos,166.27,109.42,83.66,106.11,63.07,42.89,44.27,85.43,37.38,33.49,unknown
syn_f002059-1-Pos,163.39,104.69,86.77,110.0,60.8,40.58,35.64,90.31,36.17,31.14,test
syn_f002080-3-Pos,174.0,99.0,71.08,107.6,60.43,43.44,41.18,82.33,36.3,31.69,test
syn_f002091-3-Pos,162.3,114.64,93.44,114.58,63.44,42.94,39.73,99.91,41.05,36.5,test
syn_f002098-2-Pos,156.94,84.17,57.23,104.69,60.07,39.34,37.78,66.41,30.17,27.67,unknown
syn_f002134-3-Pre,173.56,116.01,92.64,112.32,68.18,43.97,42.07,93.35,38.65,37.33,test
syn_f002155-1-Pos,161.78,93.42,78.27,110.21,63.97,45.39,37.24,91.4,36.52,32.13,test
syn_f002235-0-Pos,165.9,114.32,97.5,116.69,65.06,44.69,34.33,101.8,40.25,34.93,unknown
syn_f002246-3-Pos,171.2,96.55,68.47,102.23,59.9,38.2,40.11,72.16,34.93,34.21,unknown
syn_f002282-2-Pos,151.41,97.43,79.22,99.64,60.9,40.13,36.22,82.67,38.91,33.33,unknown
syn_f002310-2-Pre,160.55,101.91,82.32,115.37,67.53,47.3,40.06,96.1,37.52,35.2,test
syn_f002310-2-Pos,160.55,101.91,82.32,115.37,67.53,47.3,40.06,96.1,37.52,35.2,test
syn_f002348-3-Pos,173.53,114.41,85.56,124.83,75.36,48.95,46.61,98.14,39.23,39.59,unknown
syn_f002354-0-Pre,165.71,105.16,89.05,107.06,56.69,35.74,31.59,95.04,38.51,33.2,test
syn_f002382-2-Pre,167.72,116.05,90.79,109.68,63.66,44.08,42.01,96.15,40.41,35.19,unknown
syn_f002390-0-Pre,165.78,93.79,76.71,101.87,54.34,36.8,35.25,84.58,35.45,29.54,test
syn_f002413-0-Pos,166.53,102.86,85.96,105.98,59.25,36.12,31.68,90.31,33.64,28.58,test
syn_f002422-0-Pos,169.47,77.97,61.69,104.33,55.1,38.55,31.95,77.1,29.54,23.54,test
syn_f002446-3-Pre,169.17,111.68,86.45,115.47,71.65,45.99,42.1,94.11,39.19,37.84,test
syn_f002451-0-Pos,153.65,90.78,75.54,102.73,54.41,37.2,30.15,81.54,33.8,23.42,unknown
syn_f002472-2-Pre,173.95,94.84,72.9,105.61,59.38,38.45,37.4,78.09,35.0,31.37,unknown
syn_f002478-2-Pre,167.08,95.64,73.98,106.79,58.6,40.27,38.88,76.46,33.98,27.96,unknown
syn_f002484-0-Pre,151.03,98.32,78.64,101.16,58.49,43.49,31.78,84.47,36.18,29.67,test
syn_f002491-1-Pos,153.76,115.06,96.39,112.32,65.91,48.51,39.09,99.83,37.13,35.13,unknown
syn_f002492-0-Pre,167.36,83.58,64.88,114.79,64.69,46.9,36.62,74.17,29.81,27.85,unknown
syn_f002492-0-Pos,167.36,83.58,64.88,114.79,64.69,46.9,36.62,74.17,29.81,27.85,unknown
syn_m002590-1-Pre,178.3,96.13,72.53,95.11,54.93,39.24,34.6,69.85,39.55,30.23,unknown
syn_m002591-1-Pos,184.57,111.96,94.57,103.19,57.82,42.19,39.32,93.82,43.17,34.91,test
syn_m002626-3-Pre,189.46,109.23,75.49,103.46,58.62,38.59,41.03,75.49,39.53,37.72,unknown
syn_m002630-1-Pos,181.81,116.82,107.46,116.2,66.44,44.29,43.38,109.23,42.92,33.79,test
syn_m002638-1-Pos,175.72,102.93,83.05,98.41,53.22,37.95,35.16,82.26,40.33,29.6,test
syn_m002639-3-Pre,177.15,104.59,65.33,100.28,57.19,39.83,46.09,62.05,38.06,33.06,unknown
syn_m002643-3-Pos,187.53,110.14,71.63,103.66,58.16,37.73,43.46,70.98,41.14,33.24,unknown
syn_m002645-2-Pre,185.42,101.25,66.11,96.85,53.48,36.81,39.84,65.27,35.15,34.15,unknown
syn_m002656-1-Pos,184.33,96.11,78.0,104.42,59.64,38.89,39.01,82.09,37.65,31.46,unknown
syn_m002661-2-Pre,175.88,112.36,86.41,102.22,61.83,42.32,43.18,87.97,41.9,37.18,test
syn_m002672-1-Pos,174.54,86.91,70.55,93.85,53.36,38.1,36.22,71.24,34.54,26.05,unknown
syn_m002682-3-Pos,178.89,97.32,57.38,104.14,59.34,40.3,42.49,56.22,36.01,34.29,test
syn_m002704-1-Pos,189.03,100.03,86.99,107.71,59.63,39.7,39.92,86.99,40.24,31.19,unknown
syn_m002710-1-Pos,180.86,90.33,69.73,107.45,64.87,43.08,40.31,71.95,39.55,31.94,unknown
syn_m002717-2-Pos,169.47,110.84,87.69,111.95,66.3,45.05,45.09,89.93,41.98,38.01,unknown
syn_m002741-1-Pos,171.46,92.4,75.17,101.34,57.53,38.58,35.14,75.21,34.86,31.31,unknown
syn_m002750-3-Pre,167.67,109.88,91.23,105.68,65.74,46.6,45.05,90.65,41.45,37.55,test
syn_m002753-0-Pre,188.84,112.0,105.87,107.53,61.59,39.8,36.83,112.34,41.8,31.7,unknown
syn_m002761-1-Pre,180.08,98.53,77.61,95.67,52.89,37.44,35.57,74.82,38.34,29.52,unknown
syn_m002765-2-Pos,169.57,102.09,70.38,101.85,61.84,41.11,40.87,66.33,40.53,36.13,unknown
syn_m002776-2-Pre,167.27,109.35,87.26,98.89,58.96,39.17,39.5,86.13,43.75,35.66,unknown
syn_m002780-1-Pos,182.31,107.88,89.48,104.17,59.61,41.99,40.38,91.15,41.88,33.84,unknown
syn_m002784-0-Pre,171.61,107.45,93.24,98.26,55.92,40.63,37.89,94.36,43.18,32.27,test
syn_m002789-0-Pre,184.49,111.95,102.61,106.55,62.03,43.08,40.69,105.07,42.78,31.88,unknown
syn_m002846-3-Pos,184.68,122.96,86.19,113.26,70.05,47.07,46.24,85.8,43.12,43.32,test
syn_m002860-0-Pre,174.45,112.06,107.08,112.53,64.53,40.92,39.06,110.4,42.77,37.12,unknown
syn_m002879-3-Pos,181.39,110.85,75.25,101.24,56.25,38.78,42.94,73.59,39.63,36.56,test
syn_m002893-0-Pos,177.17,87.19,76.8,102.0,58.69,38.21,37.09,82.41,38.11,28.37,unknown
syn_m002893-1-Pre,177.17,90.21,72.61,102.13,58.87,38.18,38.95,76.4,38.51,30.59,unknown
syn_m002913-2-Pre,171.63,110.8,81.79,101.1,57.19,38.7,38.76,81.42,43.51,37.06,test
syn_m002928-0-Pre,181.48,106.39,97.35,107.51,61.61,45.46,39.94,103.94,40.86,30.36,test
syn_m002928-3-Pre,181.48,115.87,82.9,107.93,63.01,45.35,45.26,84.94,42.71,36.21,unknown
syn_m002941-2-Pre,184.22,112.06,82.41,108.65,64.8,42.21,43.87,82.75,38.6,35.52,unknown
syn_m002944-2-Pre,165.87,102.23,70.08,98.71,59.62,39.01,36.82,66.75,35.0,32.63,test
syn_m002947-2-Pos,167.55,107.99,80.61,98.05,58.42,40.33,39.04,79.32,42.22,35.55,test
syn_m002948-2-Pos,176.8,108.96,77.07,107.26,60.1,42.08,43.41,75.65,39.74,38.01,test
syn_m002980-2-Pos,193.43,110.19,75.37,106.65,64.73,42.12,42.55,78.15,41.58,35.36,test
syn_f002510-3-Pre,159.21,98.9,75.54,106.88,63.16,43.75,38.16,82.48,36.64,34.57,test
syn_f002516-3-Pre,154.35,96.15,69.12,102.46,61.86,42.52,39.84,76.04,34.18,31.95,test
syn_f002527-2-Pre,165.34,101.98,83.78,107.37,61.29,37.42,37.38,91.76,37.65,31.08,test
syn_f002569-3-Pos,158.16,109.76,79.34,104.02,63.88,42.68,39.61,82.26,38.05,34.51,test
syn_f002571-3-Pre,151.33,93.99,70.0,101.28,60.32,41.66,39.51,68.83,35.38,30.87,unknown
syn_f002573-2-Pre,176.6,99.83,82.44,112.34,65.99,43.2,43.83,93.07,38.49,33.75,test
syn_f002578-3-Pos,177.68,98.0,73.73,111.74,67.7,44.54,44.06,75.03,39.44,33.41,test
syn_f002587-0-Pos,182.72,91.25,74.08,104.27,57.64,40.17,37.25,81.88,32.96,27.33,test
syn_f002598-2-Pre,166.21,104.84,80.99,107.92,59.24,39.89,34.2,86.47,37.6,32.67,test
syn_f002636-1-Pos,175.32,111.93,86.4,121.63,73.73,47.35,43.81,93.52,37.79,37.98,test
syn_f002638-1-Pre,149.27,92.19,78.16,106.33,61.27,45.85,35.35,89.97,34.17,30.42,unknown
syn_f002647-2-Pos,154.6,103.62,87.77,101.97,56.28,39.51,35.06,85.75,34.5,31.74,test
syn_f002677-0-Pos,170.1,83.78,69.77,112.59,64.31,44.28,40.34,75.77,32.41,28.61,unknown
syn_f002679-3-Pos,163.39,114.13,86.87,109.11,65.77,46.33,40.96,87.14,40.82,36.19,unknown
syn_f002682-1-Pre,159.16,121.81,104.28,121.78,69.91,49.27,40.59,113.61,43.04,41.95,test
syn_f002695-0-Pre,175.23,111.28,95.65,114.81,65.48,41.35,34.34,100.81,37.83,31.19,test
syn_f002701-0-Pos,162.36,79.88,64.03,101.52,53.55,36.75,32.97,74.0,32.47,24.97,test
syn_f002730-3-Pos,161.6,85.52,59.08,88.47,46.48,35.05,35.72,63.43,33.56,28.24,test
syn_f002734-0-Pre,170.62,93.94,80.73,103.64,53.23,36.4,34.24,83.31,34.6,22.65,test
syn_f002740-2-Pre,148.76,78.96,59.13,85.17,45.55,33.84,29.6,60.72,31.21,24.45,unknown
syn_f002811-3-Pre,173.9,119.99,90.95,114.43,69.84,47.73,43.57,99.07,40.99,40.54,unknown
syn_f002822-0-Pos,166.14,90.48,76.96,101.32,58.07,40.56,34.0,87.27,34.52,28.09,unknown
syn_f002828-1-Pos,167.58,104.98,85.61,109.0,59.07,39.93,36.54,94.93,39.17,33.36,test
syn_f002830-1-Pos,174.36,120.47,101.75,123.24,69.26,48.07,39.95,107.17,39.47,35.48,test
syn_f002831-1-Pre,166.65,102.38,77.41,110.06,58.67,40.58,34.86,85.52,35.57,30.07,test
syn_f002832-0-Pre,172.33,82.57,68.37,103.69,57.75,41.55,36.28,75.93,33.34,27.52,unknown
syn_f002847-0-Pos,166.92,88.08,71.8,94.06,48.95,34.8,32.97,74.48,30.63,22.76,test
syn_f002857-1-Pos,180.72,88.06,64.44,106.79,60.39,42.09,41.16,75.73,32.11,27.66,test
syn_f002869-3-Pre,161.97,96.63,70.22,101.27,59.0,40.09,37.33,79.12,36.88,30.7,unknown
syn_f002871-0-Pos,171.99,112.83,99.44,117.3,69.81,47.9,40.88,105.54,39.21,35.03,test
syn_f002871-2-Pos,171.99,116.97,96.3,116.95,72.59,48.65,44.58,100.99,40.96,37.73,unknown
syn_f002873-3-Pre,168.75,92.1,59.12,102.56,62.73,41.33,42.93,64.08,34.48,30.36,test
syn_f002877-3-Pos,167.55,106.62,72.53,105.13,63.52,42.69,39.96,73.31,37.55,32.95,test
syn_f002892-0-Pos,163.41,87.46,74.95,100.98,52.94,33.59,31.18,82.29,32.09,24.48,test
syn_f002912-2-Pos,169.63,122.63,101.75,124.2,70.2,46.69,40.9,105.66,41.64,38.25,test
syn_f002936-3-Pos,165.69,86.94,61.94,101.02,58.8,42.13,38.33,66.02,31.67,28.0,test
syn_f002987-3-Pre,172.9,105.2,81.55,113.77,67.45,43.84,40.84,91.5,34.66,34.07,test
syn_f002988-2-Pre,159.1,112.69,94.81,118.91,71.52,47.59,41.37,108.77,38.28,39.29,test
syn_m003034-3-Pos,183.26,103.67,69.35,109.09,58.2,40.13,41.16,65.75,38.5,35.3,unknown
syn_m003072-2-Pre,194.11,126.99,102.09,119.6,70.42,47.08,43.95,102.92,46.23,40.22,test
syn_m003093-1-Pos,176.62,97.35,79.89,104.97,59.83,41.76,39.53,80.3,40.22,31.03,test
syn_m003110-0-Pre,193.88,106.72,93.86,108.21,59.69,42.38,38.16,97.1,40.12,31.81,unknown
syn_m003132-3-Pre,166.88,87.01,51.36,91.51,49.27,36.53,38.5,47.0,34.8,31.73,test
syn_m003133-2-Pre,186.26,109.42,88.93,111.54,66.27,43.04,40.12,92.47,43.14,38.2,test
syn_m003143-3-Pre,179.7,101.09,65.72,91.48,52.86,36.46,39.19,58.7,36.31,31.85,unknown
syn_m003172-1-Pre,166.97,99.4,83.08,101.93,60.41,40.55,39.4,86.19,40.35,31.34,unknown
syn_m003181-0-Pre,180.66,89.92,78.74,101.47,55.57,37.6,34.97,81.24,39.11,28.4,unknown
syn_m003205-3-Pre,171.42,115.17,79.66,106.59,62.71,43.85,43.84,81.44,40.9,39.24,unknown
syn_m003213-1-Pre,200.43,103.95,77.91,107.3,58.98,40.64,36.98,81.04,39.55,32.93,unknown
syn_m003225-3-Pre,171.37,103.53,70.38,104.01,60.32,37.73,45.4,68.11,39.66,34.48,test
syn_m003234-3-Pre,173.53,106.52,68.57,97.46,56.45,39.14,39.9,64.85,39.55,34.45,test
syn_m003238-2-Pos,179.71,100.25,73.04,100.01,57.95,38.31,40.13,74.53,38.5,31.91,unknown
syn_m003241-3-Pre,164.73,116.27,81.89,102.1,60.59,42.14,42.24,81.84,41.62,40.28,test
syn_m003253-3-Pos,162.64,98.02,64.55,95.71,51.99,35.89,37.14,60.01,36.0,33.36,test
syn_m003256-3-Pos,184.0,113.39,71.54,107.15,61.97,40.4,42.59,72.45,39.39,38.47,test
syn_m003267-1-Pos,170.64,86.27,59.83,88.78,48.52,34.31,33.38,56.71,32.12,25.97,test
syn_m003284-3-Pre,186.32,108.36,70.99,103.11,60.0,38.9,44.32,71.85,42.03,37.61,test
syn_m003289-1-Pre,174.77,100.28,84.75,99.82,57.85,41.15,39.21,85.06,39.01,32.48,unknown
syn_m003299-2-Pos,175.47,102.61,74.81,106.29,62.0,41.18,43.2,74.84,38.7,34.39,test
